temperature,humidity,air_flow,mrt,pmv
20.9,67.3,0.02,21.54,-0.98
21.7,56.7,0.08,21.38,-0.91
21.7,57.0,0.05,21.38,-0.91
21.0,59.4,0.07,21.16,-1.05
23.9,48.6,0.05,23.74,-0.25
21.9,55.0,0.07,22.22,-0.77
23.8,47.9,0.16,23.62,-0.41
24.2,50.1,0.11,24.04,-0.21
20.5,62.6,0.21,20.7,-1.48
19.5,55.3,0.05,19.82,-1.52
21.7,46.7,0.03,21.7,-0.92
21.7,46.7,0.06,21.7,-0.92
21.5,48.4,0.07,21.34,-1.0
21.0,49.0,0.08,20.84,-1.15
21.9,50.1,0.1,21.42,-0.9
18.6,56.3,0.06,18.76,-1.82
19.7,51.5,0.08,19.7,-1.52
20.3,48.7,0.12,20.3,-1.4
20.8,50.8,0.13,22.51,-1.05
21.3,49.5,0.08,21.62,-0.99
19.8,52.8,0.07,20.28,-1.42
19.7,52.8,0.1,20.18,-1.45
21.2,49.3,0.09,21.52,-1.02
20.3,52.6,0.05,20.62,-1.29
21.2,52.4,0.11,21.69,-1.0
19.1,50.1,0.05,18.45,-1.8
19.5,43.6,0.1,20.15,-1.54
21.5,41.9,0.12,20.49,-1.22
17.9,50.6,0.09,17.9,-2.08
19.9,42.6,0.06,20.38,-1.44
18.5,46.3,0.06,18.99,-1.86
20.9,43.2,0.04,21.22,-1.15
22.2,50.0,0.12,22.2,-0.83
21.4,53.6,0.08,21.56,-0.96
23.7,43.9,0.11,23.54,-0.4
21.5,51.3,0.07,22.14,-0.88
20.1,53.8,0.08,20.26,-1.36
21.6,51.2,0.04,22.24,-0.84
24.1,44.7,0.06,24.42,-0.15
20.2,54.1,0.09,20.2,-1.35
21.0,54.5,0.09,21.32,-1.06
22.9,48.6,0.15,23.08,-0.58
21.5,42.1,0.1,22.14,-0.93
22.7,41.4,0.06,23.34,-0.56
22.0,40.4,0.07,22.48,-0.8
22.0,40.3,0.1,22.48,-0.8
22.3,41.7,0.04,22.3,-0.77
22.7,40.7,0.08,23.18,-0.59
20.0,44.8,0.1,20.65,-1.38
20.6,42.3,0.03,21.08,-1.23
21.2,42.5,0.05,21.68,-1.04
20.2,44.4,0.15,20.73,-1.39
20.8,42.1,0.12,21.3,-1.22
21.2,45.5,0.1,22.16,-0.96
20.6,43.0,0.11,21.09,-1.23
21.4,40.1,0.07,21.72,-1.01
24.9,40.4,0.09,24.74,-0.0
19.0,44.0,0.11,18.67,-1.82
22.2,47.8,0.06,22.2,-0.76
22.3,45.5,0.06,22.62,-0.7
22.3,47.2,0.08,22.46,-0.71
21.2,49.4,0.1,21.2,-1.06
20.9,47.6,0.1,21.22,-1.13
22.2,47.1,0.08,22.68,-0.7
22.2,47.3,0.11,22.2,-0.8
19.7,46.6,0.07,20.02,-1.5
22.3,41.1,0.09,22.62,-0.73
22.0,40.9,0.09,22.32,-0.82
22.1,40.8,0.11,22.26,-0.85
22.3,40.9,0.08,22.46,-0.75
20.9,42.3,0.12,21.4,-1.19
18.6,42.9,0.12,19.11,-1.86
19.4,43.2,0.12,20.24,-1.58
19.6,40.7,0.08,21.21,-1.4
19.7,40.4,0.06,21.31,-1.37
18.4,44.2,0.1,18.89,-1.9
19.1,40.3,0.08,19.26,-1.74
19.8,42.0,0.12,20.64,-1.47
21.0,40.4,0.04,21.0,-1.18
20.5,42.9,0.04,20.66,-1.3
20.6,40.6,0.08,21.08,-1.24
21.6,40.7,0.06,21.76,-0.97
18.8,53.2,0.05,19.12,-1.75
19.4,42.1,0.07,20.05,-1.58
20.3,41.5,0.08,20.78,-1.32
20.4,41.5,0.09,21.04,-1.27
19.7,42.2,0.11,20.2,-1.5
19.8,42.3,0.03,20.45,-1.45
19.6,41.9,0.08,20.08,-1.54
19.1,46.6,0.12,19.94,-1.65
19.3,46.3,0.09,20.11,-1.57
20.9,50.1,0.06,20.9,-1.15
19.4,52.6,0.09,19.56,-1.59
21.0,47.8,0.1,21.0,-1.13
20.5,40.4,0.06,20.5,-1.33
22.5,44.7,0.04,22.5,-0.69
21.0,47.8,0.08,21.16,-1.11
21.7,45.8,0.05,22.02,-0.89
21.4,48.4,0.05,21.08,-1.05
21.4,48.4,0.06,21.08,-1.05
21.8,47.7,0.15,21.62,-0.97
22.1,45.8,0.05,21.94,-0.83
21.9,43.6,0.06,22.06,-0.86
20.6,44.4,0.09,21.4,-1.17
21.0,44.3,0.05,21.48,-1.09
21.2,44.0,0.1,21.2,-1.09
20.2,42.0,0.04,20.2,-1.41
21.5,40.4,0.06,21.66,-1.0
20.6,41.9,0.06,20.6,-1.29
21.8,42.2,0.08,22.28,-0.86
22.7,40.9,0.05,23.02,-0.61
21.8,40.4,0.08,22.12,-0.89
21.4,40.7,0.11,21.4,-1.08
22.0,40.5,0.11,22.49,-0.83
21.2,42.1,0.08,21.52,-1.06
22.2,41.6,0.12,22.53,-0.83
22.0,43.0,0.11,21.84,-0.91
21.4,43.2,0.08,21.72,-0.99
22.6,40.9,0.11,22.93,-0.68
23.3,40.3,0.04,23.46,-0.45
22.8,40.9,0.11,22.64,-0.69
23.2,40.1,0.15,23.2,-0.57
22.0,45.0,0.09,22.16,-0.82
21.8,45.6,0.1,21.96,-0.88
19.9,52.8,0.06,19.41,-1.51
22.6,46.3,0.03,22.44,-0.67
21.7,48.9,0.03,22.18,-0.85
21.4,49.7,0.05,21.72,-0.96
21.8,52.2,0.04,21.8,-0.86
21.8,52.2,0.06,21.96,-0.84
23.1,48.2,0.12,22.93,-0.59
21.6,49.3,0.12,22.1,-0.94
21.9,48.5,0.14,22.59,-0.78
21.7,49.8,0.1,21.86,-0.88
22.8,45.4,0.09,22.96,-0.57
23.0,44.5,0.12,23.0,-0.62
21.9,48.9,0.09,21.9,-0.85
22.9,45.0,0.17,22.72,-0.73
21.4,47.1,0.09,21.24,-1.04
22.4,46.4,0.08,22.72,-0.67
22.1,45.5,0.07,22.1,-0.81
22.7,46.3,0.07,22.54,-0.64
22.6,47.1,0.13,22.43,-0.78
21.4,49.9,0.08,21.56,-0.98
22.3,46.2,0.02,22.62,-0.7
21.6,51.7,0.05,21.6,-0.93
24.7,41.4,0.15,24.17,-0.2
20.0,41.8,0.04,20.65,-1.39
20.1,58.9,0.32,20.32,-1.92
20.9,57.4,0.1,20.74,-1.13
20.9,56.8,0.2,20.71,-1.39
21.1,54.8,0.12,20.93,-1.15
21.7,51.7,0.08,21.86,-0.87
22.4,49.3,0.09,22.4,-0.69
20.9,56.6,0.15,20.72,-1.2
21.9,48.5,0.05,21.74,-0.87
22.1,50.0,0.08,22.42,-0.74
22.3,49.6,0.07,22.14,-0.74
22.1,49.9,0.11,22.43,-0.77
22.3,48.1,0.22,22.1,-1.06
22.3,49.5,0.06,22.14,-0.74
22.3,47.9,0.1,22.14,-0.75
21.7,51.5,0.08,21.7,-0.9
22.3,51.9,0.09,22.46,-0.69
18.7,40.4,0.07,18.7,-1.88
18.7,40.4,0.09,18.7,-1.88
20.8,43.1,0.07,20.96,-1.2
21.2,41.4,0.12,21.54,-1.13
21.0,42.6,0.12,21.17,-1.2
21.3,42.9,0.11,21.79,-1.02
21.4,42.6,0.13,21.74,-1.1
21.1,44.3,0.06,21.26,-1.1
22.2,41.2,0.05,22.36,-0.78
22.2,40.1,0.07,22.04,-0.83
21.1,42.0,0.11,21.59,-1.09
21.6,40.7,0.03,21.92,-0.95
20.6,42.4,0.18,20.79,-1.45
22.9,54.2,0.21,22.9,-0.78
21.9,54.0,0.05,22.22,-0.78
21.1,58.3,0.07,21.1,-1.05
21.7,55.2,0.06,22.18,-0.81
22.4,52.9,0.11,22.56,-0.69
22.5,55.1,0.14,22.33,-0.66
22.2,53.6,0.08,22.52,-0.69
22.5,50.8,0.1,22.34,-0.67
22.3,51.8,0.13,22.3,-0.82
22.4,51.3,0.08,22.4,-0.68
22.1,51.9,0.09,22.1,-0.77
22.6,49.6,0.08,22.44,-0.65
21.4,56.0,0.06,21.4,-0.96
23.2,48.7,0.11,23.04,-0.52
22.2,47.7,0.18,22.39,-0.91
23.5,40.0,0.07,23.5,-0.41
22.9,44.1,0.04,23.38,-0.5
23.0,44.0,0.05,23.32,-0.49
22.7,43.7,0.14,23.05,-0.6
23.3,42.3,0.05,23.62,-0.41
25.1,46.4,0.07,24.94,0.11
25.1,46.4,0.06,24.94,0.11
23.2,54.0,0.06,23.2,-0.41
24.0,50.7,0.49,25.01,-0.89
24.8,49.0,0.12,24.8,-0.05
22.1,54.8,0.1,21.94,-0.77
23.7,51.8,0.06,23.54,-0.29
23.8,53.8,0.05,23.8,-0.23
22.1,54.9,0.12,21.93,-0.85
24.1,51.7,0.29,24.31,-0.61
24.7,49.0,0.05,24.86,0.05
24.7,48.9,0.12,24.87,-0.06
24.0,51.8,0.12,24.0,-0.27
24.8,48.9,0.14,24.46,-0.05
24.8,49.9,0.1,24.48,-0.02
23.9,51.1,0.1,23.74,-0.26
23.9,51.3,0.05,23.9,-0.21
22.3,54.5,0.26,22.3,-1.11
24.1,50.5,0.08,24.42,-0.11
24.1,50.5,0.08,24.42,-0.11
24.9,46.9,0.11,24.74,-0.02
25.3,48.6,0.07,25.3,0.21
23.4,50.8,0.3,23.4,-0.87
23.1,56.3,0.11,23.1,-0.48
23.9,53.1,0.11,23.74,-0.28
23.8,53.5,0.13,23.46,-0.4
25.1,48.6,0.29,24.68,-0.42
22.8,50.0,0.06,22.64,-0.58
21.7,56.3,0.11,22.03,-0.85
22.8,49.8,0.07,22.64,-0.58
23.5,50.3,0.06,23.34,-0.36
21.6,56.0,0.12,21.26,-1.02
21.3,54.7,0.13,21.13,-1.13
21.5,57.8,0.04,21.34,-0.94
23.5,47.1,0.07,23.34,-0.38
22.1,53.4,0.1,21.94,-0.78
19.9,51.1,0.12,19.56,-1.55
21.6,57.4,0.04,21.6,-0.89
23.4,60.8,0.2,23.78,-0.51
21.1,69.1,0.09,21.42,-0.94
22.2,64.5,0.11,21.87,-0.74
22.8,60.8,0.12,22.8,-0.58
23.5,57.8,0.06,23.66,-0.27
22.2,64.6,0.08,22.52,-0.62
24.3,53.8,0.1,24.14,-0.12
23.0,60.6,0.09,23.0,-0.43
23.0,60.6,0.15,23.0,-0.5
23.1,59.5,0.11,23.26,-0.44
23.4,56.2,0.12,23.4,-0.43
23.2,59.3,0.07,23.2,-0.38
23.5,56.3,0.14,23.33,-0.36
23.2,59.2,0.08,23.2,-0.38
23.4,58.8,0.09,23.4,-0.32
23.5,56.6,0.12,23.33,-0.42
23.2,58.6,0.1,23.52,-0.35
22.9,61.1,0.1,22.58,-0.51
22.9,61.1,0.09,22.58,-0.5
22.6,63.2,0.09,22.6,-0.54
24.8,60.7,0.14,24.63,0.06
23.8,69.5,0.11,23.8,-0.18
23.6,65.4,0.08,23.92,-0.17
25.1,62.2,0.07,24.94,0.22
24.2,63.4,0.14,24.03,-0.1
25.3,61.1,0.13,25.3,0.16
25.2,62.3,0.06,25.04,0.25
25.3,61.3,0.07,25.3,0.3
24.9,67.2,0.05,25.22,0.26
24.9,67.2,0.04,25.22,0.26
24.8,61.3,0.11,24.48,0.03
24.2,64.6,0.16,24.38,-0.13
24.8,61.2,0.1,24.48,0.06
23.5,65.3,0.08,23.82,-0.2
24.8,62.7,0.06,24.8,0.15
24.2,65.6,0.06,24.36,0.0
24.9,67.0,0.09,25.06,0.23
24.8,64.0,0.09,24.8,0.16
24.3,63.6,0.14,24.47,-0.02
24.5,70.1,0.12,24.83,0.05
23.9,63.0,0.33,24.12,-0.68
23.4,62.2,0.03,23.4,-0.3
24.8,61.0,0.04,24.96,0.16
25.2,59.1,0.08,25.2,0.25
24.5,60.4,0.08,24.82,0.08
24.5,57.2,0.11,24.34,-0.07
24.6,62.1,0.04,24.6,0.08
24.4,60.7,0.08,24.4,0.01
24.5,58.5,0.19,24.87,-0.18
25.4,57.3,0.06,25.4,0.3
24.6,60.6,0.07,24.6,0.07
25.4,56.6,0.06,25.56,0.32
24.6,58.2,0.14,24.94,0.05
25.4,56.3,0.12,25.4,0.19
24.6,59.6,0.06,24.6,0.07
24.4,58.9,0.09,24.4,-0.0
24.4,58.7,0.16,24.4,-0.14
25.1,52.4,0.11,24.78,0.05
23.6,60.1,0.08,23.6,-0.25
23.6,59.8,0.16,23.6,-0.37
24.9,54.5,0.07,24.74,0.1
22.6,64.6,0.08,22.76,-0.51
22.7,64.6,0.1,22.7,-0.51
22.0,64.2,0.13,21.83,-0.87
24.3,57.6,0.12,24.3,-0.14
24.2,55.4,0.1,24.04,-0.14
24.3,56.4,0.07,23.98,-0.09
22.3,64.1,0.06,21.98,-0.68
24.1,55.1,0.12,23.93,-0.24
22.8,61.0,0.3,23.02,-0.97
24.5,55.2,0.06,24.5,0.0
24.5,55.1,0.11,24.5,-0.06
22.9,60.4,0.12,22.9,-0.55
24.6,55.6,0.06,24.76,0.06
23.8,54.9,0.25,23.6,-0.64
22.2,61.9,0.09,22.52,-0.64
22.2,61.9,0.1,22.52,-0.64
25.1,52.7,0.12,24.93,0.05
24.6,55.2,0.07,24.6,0.04
22.2,63.2,0.26,21.37,-1.18
21.2,67.7,0.11,21.04,-1.0
22.5,63.7,0.11,22.5,-0.61
24.0,61.5,0.11,23.84,-0.2
24.1,60.9,0.08,24.26,-0.06
24.1,63.5,0.1,24.26,-0.07
23.7,63.7,0.34,23.92,-0.75
24.6,61.2,0.05,24.76,0.1
25.2,57.2,0.07,25.04,0.22
25.2,57.2,0.09,25.04,0.21
25.1,57.3,0.08,25.1,0.21
24.2,56.1,0.15,24.02,-0.2
25.1,57.3,0.04,25.1,0.21
25.1,57.1,0.07,24.94,0.18
24.1,57.6,0.19,23.91,-0.37
25.3,56.6,0.08,24.98,0.22
25.3,56.6,0.12,24.97,0.11
24.9,40.9,0.1,24.74,-0.03
24.2,57.5,0.14,24.03,-0.14
24.5,59.1,0.09,24.66,0.05
24.5,59.1,0.06,24.66,0.05
24.5,59.1,0.2,24.31,-0.28
23.4,55.9,0.09,23.88,-0.27
22.8,56.5,0.1,23.12,-0.48
22.9,56.5,0.06,23.06,-0.47
23.2,57.6,0.12,23.2,-0.48
22.4,58.3,0.13,22.4,-0.75
23.6,51.2,0.11,23.44,-0.38
22.5,58.4,0.14,22.5,-0.62
23.0,55.7,0.08,23.16,-0.44
23.4,53.2,0.07,23.72,-0.31
23.4,53.2,0.09,23.72,-0.31
23.7,51.8,0.2,23.51,-0.55
23.0,54.9,0.09,23.0,-0.47
23.1,54.7,0.1,23.1,-0.45
23.2,56.8,0.06,23.36,-0.37
23.7,53.5,0.05,24.18,-0.19
23.1,54.7,0.06,23.26,-0.42
23.9,51.1,0.12,23.73,-0.33
23.1,54.3,0.1,23.26,-0.43
23.4,56.5,0.04,23.72,-0.29
23.9,52.2,0.09,24.38,-0.14
23.4,53.6,0.1,23.56,-0.35
23.7,58.4,0.12,23.7,-0.32
23.7,58.4,0.07,23.7,-0.23
23.7,58.4,0.12,23.7,-0.32
24.5,54.5,0.1,24.98,0.03
22.8,57.9,0.11,22.64,-0.58
22.8,57.9,0.11,22.64,-0.58
24.1,55.4,0.08,24.1,-0.12
24.3,56.8,0.09,24.46,-0.03
24.4,54.9,0.08,24.4,-0.03
24.4,54.9,0.04,24.56,-0.01
24.8,53.5,0.07,24.8,0.09
24.2,55.3,0.09,24.04,-0.11
22.8,58.0,0.16,22.8,-0.62
23.0,60.5,0.24,22.6,-0.84
24.3,55.6,0.06,24.14,-0.08
24.0,53.5,0.08,23.84,-0.19
24.7,54.2,0.1,24.7,0.02
23.7,57.6,0.1,23.86,-0.23
24.5,47.7,0.1,24.82,-0.04
24.5,49.1,0.09,24.34,-0.06
23.6,52.9,0.12,23.77,-0.36
23.9,49.9,0.09,23.9,-0.22
24.3,50.8,0.06,24.14,-0.11
24.6,46.8,0.11,24.6,-0.09
24.6,47.0,0.12,24.6,-0.12
24.2,44.0,0.1,24.04,-0.22
23.9,49.7,0.1,24.06,-0.22
24.7,47.0,0.09,25.02,0.05
24.3,49.0,0.07,24.14,-0.12
24.9,45.3,0.1,24.9,0.02
24.0,45.6,0.21,23.81,-0.54
24.3,48.7,0.04,24.14,-0.12
25.4,42.8,0.08,25.4,0.2
24.0,45.3,0.12,23.83,-0.34
25.4,42.8,0.11,25.4,0.12
24.1,45.5,0.1,23.94,-0.24
25.4,42.8,0.09,25.4,0.18
23.8,51.7,0.14,23.8,-0.28
24.3,48.2,0.08,24.46,-0.08
25.6,56.6,0.03,25.6,0.36
25.5,56.5,0.04,25.5,0.33
24.8,58.5,0.08,24.48,0.08
24.0,61.6,0.08,23.84,-0.13
24.8,58.2,0.11,24.48,0.0
24.8,58.2,0.08,24.48,0.07
24.8,58.1,0.19,24.43,-0.18
24.8,61.9,0.06,24.8,0.14
23.9,61.3,0.07,23.74,-0.17
23.9,61.3,0.07,23.74,-0.17
24.4,60.2,0.14,24.4,-0.04
24.5,58.6,0.12,24.83,-0.03
24.5,58.4,0.06,24.82,0.07
24.8,59.2,0.09,24.8,0.12
24.9,61.6,0.16,25.08,0.06
24.9,57.4,0.11,24.74,0.05
24.6,58.0,0.08,24.92,0.1
25.0,61.0,0.16,25.0,0.06
24.8,59.9,0.07,24.64,0.11
23.4,63.0,0.29,23.19,-0.79
23.7,63.5,0.12,23.87,-0.26
24.7,62.6,0.05,24.86,0.14
24.6,64.2,0.05,24.76,0.12
24.6,63.8,0.06,24.92,0.14
24.2,62.8,0.06,24.52,0.0
23.8,62.9,0.18,23.8,-0.36
24.4,57.1,0.09,24.24,-0.04
24.4,62.5,0.08,24.88,0.09
24.7,62.8,0.1,24.86,0.11
24.2,62.0,0.06,24.36,-0.02
24.6,58.3,0.1,24.44,-0.0
24.2,62.5,0.07,24.52,0.0
24.4,62.1,0.1,24.72,0.03
24.9,61.7,0.08,24.74,0.15
25.2,60.3,0.1,25.2,0.22
25.2,60.5,0.09,25.36,0.28
24.4,58.8,0.49,24.15,-0.82
25.0,61.8,0.05,25.0,0.21
24.4,58.9,0.13,24.23,-0.16
25.1,61.8,0.11,25.1,0.17
24.1,53.6,0.12,23.93,-0.25
24.1,53.6,0.11,23.94,-0.22
24.9,54.7,0.15,25.07,0.05
24.0,54.6,0.06,23.84,-0.18
25.1,51.8,0.1,24.94,0.1
27.0,48.3,0.1,27.0,0.67
23.7,57.6,0.08,22.9,-0.34
27.1,48.1,0.09,27.1,0.73
24.1,54.0,0.14,23.24,-0.29
25.1,51.3,0.06,25.1,0.16
25.2,51.0,0.12,25.2,0.09
25.2,51.0,0.08,25.2,0.19
25.1,51.0,0.1,24.94,0.1
24.0,53.9,0.05,23.84,-0.18
24.9,50.8,0.21,24.71,-0.25
22.9,58.4,0.03,22.42,-0.54
24.0,53.5,0.1,23.84,-0.21
24.0,54.8,0.09,24.16,-0.13
24.1,54.9,0.11,24.26,-0.16
22.4,61.6,0.07,21.6,-0.72
24.2,54.8,0.16,23.13,-0.37
21.7,45.4,0.24,21.7,-1.3
22.3,44.4,0.04,22.46,-0.73
20.7,45.5,0.07,20.86,-1.22
21.8,41.6,0.06,21.8,-0.92
21.8,41.6,0.05,21.8,-0.92
21.9,42.9,0.1,21.74,-0.9
21.9,42.9,0.05,21.74,-0.9
25.2,40.5,0.1,25.04,0.05
22.6,40.4,0.1,22.44,-0.71
22.8,47.6,0.15,23.15,-0.59
22.8,47.2,0.07,23.28,-0.52
22.8,47.2,0.08,23.28,-0.52
23.9,43.7,0.1,23.74,-0.31
23.9,43.8,0.11,23.74,-0.34
23.2,45.2,0.08,23.04,-0.49
23.0,48.8,0.09,23.32,-0.46
23.1,45.1,0.12,23.43,-0.54
23.2,44.7,0.06,23.2,-0.47
24.1,43.6,0.11,23.94,-0.28
22.9,47.2,0.08,23.38,-0.48
23.1,45.2,0.07,23.58,-0.43
24.1,42.7,0.07,23.94,-0.23
23.5,45.5,0.05,23.82,-0.33
23.6,45.5,0.06,23.76,-0.32
23.6,45.4,0.09,23.6,-0.34
23.5,45.4,0.1,23.66,-0.37
23.6,45.4,0.1,23.6,-0.36
23.2,48.2,0.08,23.52,-0.41
22.6,53.9,0.1,23.08,-0.54
22.2,49.6,0.1,22.36,-0.73
23.3,73.0,0.04,23.46,-0.24
23.3,69.1,0.18,23.12,-0.5
24.2,67.2,0.06,24.2,-0.01
24.0,64.0,0.13,24.0,-0.22
24.3,64.9,0.1,24.46,-0.0
24.9,65.5,0.09,24.9,0.2
24.9,65.5,0.11,24.9,0.13
24.7,62.2,0.09,24.54,0.09
24.0,63.9,0.12,24.0,-0.19
24.0,64.0,0.07,24.0,-0.09
24.0,64.0,0.11,24.0,-0.16
24.3,64.1,0.08,24.46,0.02
24.3,65.4,0.13,24.3,-0.12
24.2,65.8,0.08,24.04,-0.04
25.0,63.3,0.12,24.83,0.09
24.2,65.8,0.06,24.2,-0.02
24.2,65.9,0.04,24.2,-0.02
25.0,63.0,0.2,24.81,-0.1
24.3,64.2,0.09,24.46,0.02
25.0,63.0,0.1,24.84,0.15
24.8,63.9,0.07,24.96,0.18
24.7,59.2,0.09,24.54,0.07
25.2,55.9,0.1,25.04,0.16
24.6,59.6,0.07,24.76,0.09
23.8,63.2,0.06,23.8,-0.16
24.2,58.2,0.08,23.4,-0.18
25.2,55.8,0.12,25.03,0.1
25.2,55.6,0.12,25.03,0.1
24.9,57.4,0.22,24.71,-0.23
25.0,59.5,0.08,24.68,0.15
24.9,57.3,0.1,24.74,0.08
25.1,56.9,0.13,25.27,0.1
24.9,57.3,0.14,24.73,0.07
24.9,57.3,0.09,24.74,0.12
23.7,63.1,0.07,23.54,-0.22
23.6,63.2,0.05,23.6,-0.23
25.1,60.5,0.06,25.1,0.23
25.1,60.5,0.08,25.1,0.23
24.3,61.4,0.09,24.3,-0.02
24.3,61.4,0.07,24.46,0.0
24.7,58.9,0.14,25.04,0.09
24.9,61.2,0.07,24.74,0.15
25.3,59.7,0.05,25.77,0.35
23.4,59.1,0.17,23.4,-0.47
23.2,60.7,0.06,23.36,-0.35
23.1,61.5,0.06,23.1,-0.4
24.3,56.7,0.11,24.3,-0.11
24.9,54.7,0.11,24.9,0.05
24.0,58.7,0.08,24.16,-0.11
24.0,58.7,0.07,24.16,-0.11
24.3,56.7,0.08,24.78,0.02
24.8,54.7,0.09,24.48,0.05
24.8,54.7,0.06,24.48,0.05
24.4,55.9,0.08,25.03,0.06
24.1,57.2,0.07,23.62,-0.17
24.0,57.5,0.08,23.52,-0.2
24.4,53.2,0.06,24.4,-0.04
24.7,55.2,0.07,24.54,0.04
24.7,55.2,0.09,24.54,0.04
22.8,58.0,0.1,22.64,-0.54
22.8,58.0,0.16,22.62,-0.64
24.6,55.4,0.04,25.08,0.1
25.5,52.4,0.07,25.5,0.3
25.5,52.3,0.1,25.66,0.27
25.2,60.3,0.12,24.87,0.11
24.3,63.4,0.08,24.3,-0.0
25.1,60.2,0.1,24.94,0.16
24.3,63.4,0.08,24.3,-0.0
25.1,61.1,0.07,25.26,0.26
24.8,63.9,0.06,24.8,0.16
24.8,63.9,0.05,24.8,0.16
24.8,63.9,0.03,24.8,0.16
24.8,62.3,0.04,24.8,0.15
24.8,61.7,0.09,25.12,0.19
25.1,60.5,0.12,24.93,0.1
24.9,62.1,0.08,24.58,0.13
24.8,61.7,0.06,25.12,0.19
24.8,61.6,0.07,24.8,0.14
24.7,62.9,0.09,24.7,0.12
24.7,62.9,0.08,24.7,0.12
24.4,63.2,0.05,24.4,0.03
25.1,62.7,0.08,24.94,0.22
24.3,63.4,0.08,24.3,-0.0
23.3,63.5,0.12,22.97,-0.46
22.1,73.2,0.07,21.62,-0.71
23.6,65.9,0.07,23.6,-0.21
23.3,64.9,0.1,23.62,-0.28
25.1,59.7,0.07,24.94,0.2
24.9,58.7,0.21,24.71,-0.19
25.1,59.4,0.09,24.94,0.19
23.5,65.4,0.04,23.34,-0.27
24.9,58.4,0.1,24.74,0.09
23.8,63.7,0.12,23.63,-0.28
24.1,58.0,0.11,24.1,-0.17
24.1,58.0,0.08,24.1,-0.1
23.7,63.9,0.1,23.38,-0.26
24.9,58.3,0.11,24.74,0.06
23.2,64.2,0.06,23.52,-0.3
23.2,62.1,0.13,22.52,-0.58
23.1,61.9,0.08,22.62,-0.46
23.2,64.1,0.07,23.36,-0.33
24.9,56.9,0.12,24.73,0.01
24.6,60.3,0.06,24.28,0.03
24.0,59.3,0.11,24.16,-0.17
24.8,57.3,0.12,24.47,-0.04
24.0,58.4,0.1,24.16,-0.13
24.0,58.4,0.08,24.16,-0.11
24.1,57.8,0.14,24.1,-0.15
24.2,60.6,0.06,24.52,-0.01
24.2,60.6,0.09,24.52,-0.01
24.2,58.9,0.11,24.85,-0.04
24.9,55.8,0.18,24.72,-0.11
24.2,58.6,0.06,24.2,-0.07
25.0,55.7,0.1,24.84,0.1
25.0,55.7,0.11,24.84,0.07
24.4,58.6,0.08,24.4,-0.0
24.6,55.5,0.13,24.43,-0.12
23.6,62.0,0.07,23.76,-0.21
24.5,58.3,0.11,24.99,0.03
24.4,58.9,0.05,24.56,0.02
24.4,58.9,0.06,24.56,0.02
24.6,58.7,0.08,24.6,0.06
24.5,60.3,0.07,24.82,0.08
24.6,60.3,0.09,24.92,0.11
24.8,57.3,0.06,24.8,0.11
24.9,57.2,0.04,24.9,0.14
23.3,66.1,0.11,23.14,-0.38
24.9,65.9,0.11,24.9,0.13
25.4,67.8,0.08,25.08,0.33
24.9,65.5,0.07,24.74,0.18
24.9,65.5,0.09,24.74,0.18
24.6,67.4,0.08,24.6,0.12
25.0,66.4,0.15,25.0,0.14
24.4,68.1,0.1,24.4,0.03
23.8,66.6,0.11,24.13,-0.15
24.9,65.5,0.08,24.74,0.18
24.9,65.5,0.04,24.74,0.18
24.1,66.4,0.07,24.1,-0.05
24.1,66.4,0.13,24.1,-0.18
23.0,68.8,0.11,23.0,-0.43
23.0,68.8,0.1,23.0,-0.39
25.2,65.3,0.06,25.36,0.32
25.3,65.4,0.08,25.3,0.33
25.3,65.4,0.12,25.3,0.22
24.1,68.0,0.08,23.94,-0.06
23.0,68.4,0.22,22.8,-0.71
24.0,65.7,0.09,24.0,-0.08
24.7,66.7,0.04,24.54,0.12
24.9,60.1,0.1,25.06,0.15
24.9,59.6,0.08,25.06,0.18
24.6,60.5,0.16,24.78,-0.04
24.6,60.5,0.08,24.76,0.09
24.9,54.1,0.11,24.74,0.03
24.2,60.9,0.12,24.2,-0.15
25.4,59.4,0.04,25.4,0.32
24.1,59.1,0.06,23.94,-0.12
25.4,58.8,0.07,25.4,0.31
25.1,53.6,0.16,24.92,0.01
24.3,58.4,0.08,24.78,0.03
24.1,58.8,0.06,23.94,-0.12
24.3,58.8,0.14,24.82,-0.01
25.2,56.8,0.06,25.2,0.23
25.1,57.7,0.06,25.1,0.21
24.3,60.8,0.12,24.47,-0.1
25.0,60.6,0.12,25.0,0.1
25.6,61.1,0.06,25.6,0.39
24.5,62.0,0.09,24.82,0.09
24.9,61.8,0.04,24.58,0.13
24.7,62.3,0.03,24.86,0.14
24.5,62.5,0.34,24.05,-0.59
24.8,73.6,0.08,24.64,0.2
24.6,73.6,0.09,24.76,0.18
24.5,77.5,0.08,24.66,0.18
25.4,70.2,0.14,25.4,0.33
25.4,70.2,0.12,25.4,0.29
25.0,71.3,0.1,25.0,0.23
25.0,73.1,0.07,25.32,0.33
25.0,73.1,0.06,25.32,0.33
24.1,76.6,0.15,24.28,-0.04
24.1,76.6,0.06,24.26,0.04
25.0,73.1,0.08,25.32,0.33
24.1,76.0,0.22,23.9,-0.34
24.6,76.6,0.07,24.76,0.2
24.6,76.6,0.05,24.76,0.2
25.3,72.9,0.08,25.3,0.38
25.3,71.5,0.12,25.47,0.29
24.2,75.5,0.1,24.04,-0.0
24.0,75.7,0.07,24.0,-0.02
